timeindex,hydro_NDE,offshore_NDE,onshore_NDE,pv_NDE,chp_NDE,acaes_NDE,li-ion_NDE,redox_NDE,phs_NDE,import_export,electricity_NDE,excess_NDE,,
2050-01-09 14:00:00+00:00,111.43202,46097.241,28506,416.17,0,0,0,0,0,-36458.333,10050.4584371413,22686.504,,
2050-01-09 15:00:00+00:00,111.62784,45059.152,30303.6,0,0,-440,-2817,0,0,-36458.333,9907.59208476813,19757.132,,
2050-01-09 16:00:00+00:00,111.82366,44509.576,30208.8,0,0,-440,-2817,0,0,-36458.333,10296.5392572887,18242.869,,
2050-01-09 17:00:00+00:00,112.01948,41926.567,28820.4,0,0,-440,-2817,-115.42434,0,-36458.333,11218.6947252054,12714.705,,
2050-01-09 18:00:00+00:00,112.2153,39374.091,27345.6,0,0,-440,-2817,-167.4,0,-36458.333,11467.3658489711,8208.4926,,
2050-01-09 19:00:00+00:00,112.41113,37914.66,25443.6,0,0,-440,-2817,-167.4,0,-36458.333,11240.6128504571,5043.8956,,
2050-01-09 20:00:00+00:00,112.60695,36791.082,22941.6,0,0,-440,-2817,-167.4,0,-36458.333,10765.5872210839,2056.8081,,
2050-01-09 21:00:00+00:00,112.80277,33884.434,20503.2,0,0,-440,-914.88593,0,0,-36458.333,10511.5361801658,0,,
2050-01-09 22:00:00+00:00,112.99859,29823.675,19014,0,1203.0045,440,0,0,0,-36458.333,10736.0973679678,0,,
2050-01-09 23:00:00+00:00,113.19441,26507.898,17311.2,0,2917.1657,141.43131,1585.992,0,0,-36458.333,10038.1045949467,0,,
2050-01-10 00:00:00+00:00,113.39023,23906.57,16614,0,6908.3069,0,0,0,0,-36458.333,9454.48458064661,0,,
2050-01-10 01:00:00+00:00,113.56143,20896.113,15488.4,0,10073.679,0,0,0,0,-36458.333,9168.35338299411,0,,
2050-01-10 02:00:00+00:00,113.73262,18593.999,14356.8,0,12773.443,0,0,0,0,-36458.333,9030.06990756416,0,,
2050-01-10 03:00:00+00:00,113.90382,16578.886,13532.4,0,15351.869,0,0,0,0,-36458.333,9092.2376839725,0,,
2050-01-10 04:00:00+00:00,114.07501,14948.476,12520.8,0,16711.063,0,1891.8226,0,0,-36458.333,9359.04109625603,0,,
2050-01-10 05:00:00+00:00,114.24621,14093.58,11395.2,0,16711.063,440,2817,167.4,340,-33912.081,9960.79336280947,0,,
2050-01-10 06:00:00+00:00,114.41741,14356.155,10786.8,0,16711.063,440,2817,167.4,340,-30612.328,11639.1242879025,0,,
2050-01-10 07:00:00+00:00,114.5886,15461.414,10515.6,13.512013,16711.063,440,2817,0,0,-29745.845,13126.7674816014,0,,
2050-01-10 08:00:00+00:00,114.7598,17995.571,10246.8,643.17182,16711.063,440,2817,159.29947,11.92517,-32373.769,13754.6222574435,0,,
2050-01-10 09:00:00+00:00,114.93099,21085.412,10120.8,1870.0626,16711.063,290.12184,2817,0,0,-36458.333,13829.7416607364,0,,
2050-01-10 10:00:00+00:00,115.10219,25103.425,10466.4,2967.2381,8509.4273,0,-2430.2975,0,0,-26375.322,13853.4530856616,0,,
2050-01-10 11:00:00+00:00,115.27338,26410.196,10189.2,3496.909,378.69836,0,-2817,0,0,-16284.097,13952.483169399,0,,
2050-01-10 12:00:00+00:00,115.44458,26807.112,9728.4,3496.909,3560.0312,0,-2817,0,0,-21178.286,13895.4960364916,0,,
2050-01-10 13:00:00+00:00,115.61577,26959.772,9346.8,2613.2233,11605.399,0,2817,0,0,-36458.333,13801.8458517744,0,,
2050-01-10 14:00:00+00:00,115.78697,28370.351,10432.8,929.6265,10856.395,0,2817,0,0,-36458.333,13626.1023024576,0,,
2050-01-10 15:00:00+00:00,115.95817,30251.124,13078.8,0,8870.9324,0,1785.1537,0,0,-36458.333,13588.6422285708,0,,
2050-01-10 16:00:00+00:00,116.12936,32852.451,15795.6,0,8132.276,0,-2209.873,0,0,-36458.333,13725.7301708851,0,,
2050-01-10 17:00:00+00:00,116.30056,35374.396,18008.4,0,5972.0098,0,-2817,0,0,-36458.333,14347.6072630169,0,,
2050-01-10 18:00:00+00:00,116.47175,37358.977,19102.8,0,3804.7289,0,-2817,0,0,-36458.333,14242.99802474,0,,
2050-01-10 19:00:00+00:00,116.64295,37841.383,18406.8,0,3623.146,0,-2817,0,0,-36458.333,13895.4960364916,0,,
2050-01-10 20:00:00+00:00,116.81414,36949.848,16915.2,0,4411.6972,0,-2817,0,0,-36458.333,13129.9555699098,0,,
2050-01-10 21:00:00+00:00,116.98534,34721.011,15391.2,0,5410.6223,0,-1996.5376,0,0,-36458.333,12682.4272203277,0,,
2050-01-10 22:00:00+00:00,117.15654,32644.834,14056.8,0,2940.5952,0,2817,0,0,-36458.333,12304.6383931507,0,,
2050-01-10 23:00:00+00:00,117.32773,31612.852,13880.4,0,2464.649,0,2817,0,0,-36458.333,11334.8608017321,0,,
2050-01-11 00:00:00+00:00,117.49893,30831.232,13750.8,0,2650.4542,0,2817,0,0,-36458.333,10674.1288470786,0,,
2050-01-11 01:00:00+00:00,117.56892,31130.446,14078.4,0,1990.9005,0,2817,0,0,-36458.333,10303.7124559823,0,,
2050-01-11 02:00:00+00:00,117.63892,31936.491,13922.4,0,1663.5336,0,2817,0,0,-36458.333,10096.6857720082,0,,
2050-01-11 03:00:00+00:00,117.70891,32882.983,14184,0,3056.0682,0,151.45779,0,0,-36458.333,10052.8495033724,0,,
2050-01-11 04:00:00+00:00,117.7789,34104.264,14721.6,0,2252.7776,0,0,0,0,-36458.333,10235.5669958637,0,,
2050-01-11 05:00:00+00:00,117.8489,35099.608,15709.2,0,3530.9215,0,0,0,0,-36458.333,10748.8497393331,0,,
2050-01-11 06:00:00+00:00,117.91889,35453.779,16294.8,0,6305.359,0,-1098.1643,0,0,-36458.333,12238.4854882248,0,,
2050-01-11 07:00:00+00:00,117.98889,35288.906,16792.8,51.345649,5928.7982,0,0,0,0,-36458.333,13603.7856661674,0,,
2050-01-11 08:00:00+00:00,118.05888,34757.649,17569.2,1162.0331,6994.9738,0,-2817,0,0,-36458.333,14061.0775361936,0,,
2050-01-11 09:00:00+00:00,118.12887,34989.693,17331.6,2505.1272,5590.7044,0,-2817,0,0,-36458.333,13914.8238399929,0,,
2050-01-11 10:00:00+00:00,118.19887,34904.203,17068.8,3259.0975,0,-69.087143,-2817,-167.4,0,-29176.512,13970.8146953039,0,,
2050-01-11 11:00:00+00:00,118.26886,33108.92,17846.4,3161.811,0,-440,-2817,-167.4,0,-27627.633,13990.3417724567,0,,
2050-01-11 12:00:00+00:00,118.33886,30245.017,18619.2,2375.4119,4437.9794,0,-2817,0,0,-32608.11,14024.0159733452,0,,
2050-01-11 13:00:00+00:00,118.40885,27338.369,19184.4,1213.3788,8524.2957,0,-1441.804,0,0,-36458.333,13976.1946124564,0,,
2050-01-11 14:00:00+00:00,118.47885,24053.124,20398.8,299.96669,8759.4713,0,1209.9708,0,0,-36458.333,13878.9578102602,0,,
2050-01-11 15:00:00+00:00,118.54884,20694.602,21800.4,0,9454.8904,0,2817,0,0,-36458.333,13924.5873785693,0,,
2050-01-11 16:00:00+00:00,118.61883,17354.399,21546,0,12492.251,338.54293,2817,100.44,0,-36458.333,13997.1164601118,0,,
2050-01-11 17:00:00+00:00,118.68883,14093.58,20450.4,0,16711.063,33.090682,2817,167.4,0,-36458.333,14515.9783581208,0,,
2050-01-11 18:00:00+00:00,118.75882,14258.452,21123.6,0,16124.634,0,2817,0,0,-36458.333,14410.3728241152,0,,
2050-01-11 19:00:00+00:00,118.82882,18197.083,21783.6,0,12024.522,0,2817,0,0,-36458.333,13980.1797228418,0,,
2050-01-11 20:00:00+00:00,118.89881,25940.003,24211.2,0,5723.36,0,0,0,0,-36458.333,13188.5367469712,0,,
2050-01-11 21:00:00+00:00,118.96881,33945.498,27033.6,0,0,-84.867334,0,0,0,-36458.333,12487.9536521997,3251.6456,,
2050-01-11 22:00:00+00:00,119.0388,40583.158,30175.2,0,0,-440,-2486.9283,0,0,-36458.333,12027.2744202137,13051.096,,
2050-01-11 23:00:00+00:00,119.10879,42964.656,32953.2,0,0,-440,0,0,0,-34513.508,11062.2789793899,23200.855,,
2050-01-12 00:00:00+00:00,119.17879,41456.374,34250.4,0,0,-440,-2817,0,0,-29805.385,10294.7459576153,28280.487,,
2050-01-12 01:00:00+00:00,119.17727,38183.342,33439.2,0,0,-440,-2817,-115.42434,0,-29022.695,9858.5751907638,22988.923,,
2050-01-12 02:00:00+00:00,119.17576,35386.609,32308.8,0,0,-440,-2817,-167.4,0,-29795.384,9660.3157496374,18336.12,,
2050-01-12 03:00:00+00:00,119.17424,32437.216,31875.6,0,0,-440,-2817,-167.4,0,-32324.583,9784.25280954784,13956.147,,
2050-01-12 04:00:00+00:00,119.17272,31301.425,30553.2,0,0,-440,-2817,-167.4,0,-36458.333,9985.50108346321,5980.0219,,
2050-01-12 05:00:00+00:00,119.17121,29805.356,29374.8,0,0,-440,-2518.0876,0,0,-36458.333,10590.8399493635,0,,
2050-01-12 06:00:00+00:00,119.16969,27533.774,28021.2,0,2257.9003,0,0,0,0,-36458.333,12122.1201561788,0,,
2050-01-12 07:00:00+00:00,119.16818,23192.121,26436,8.1072078,7227.7684,0,0,0,0,-36458.333,13745.6557409442,0,,
2050-01-12 08:00:00+00:00,119.16666,22593.693,24784.8,335.09792,8614.151,0,0,0,0,-36458.333,14168.2771143533,0,,
2050-01-12 09:00:00+00:00,119.16514,20120.6,23157.6,618.8502,10467.168,0,573.21796,0,0,-36458.333,14095.7480328107,0,,
2050-01-12 10:00:00+00:00,119.16363,17238.377,19520.4,1080.961,9116.3144,440,2817,117.4,0,-31739.765,14207.3312505265,0,,
2050-01-12 11:00:00+00:00,119.16211,17568.123,17514,1486.3214,11349.612,440,2817,0,0,-32843.16,14478.7175397532,0,,
2050-01-12 12:00:00+00:00,119.1606,16719.333,17266.8,916.11448,15180.383,431.55315,2817,0,0,-36458.333,14527.5351782383,0,,
2050-01-12 13:00:00+00:00,119.15908,15662.925,17223.6,302.66909,13411.115,0,1505.8477,0,0,-30695.524,14384.6688258652,0,,
2050-01-12 14:00:00+00:00,119.15756,15998.777,17124,67.560065,15934.948,0,0,0,0,-32766.519,14190.793024295,0,,
2050-01-12 15:00:00+00:00,119.15605,17482.634,17114.4,0,11775.344,0,0,0,0,-28633.689,14039.1594109418,0,,
2050-01-12 16:00:00+00:00,119.15453,17195.633,17124,0,16711.063,0,2267.1377,0,0,-36458.333,14118.8617093103,0,,
2050-01-12 17:00:00+00:00,119.15302,15443.095,17689.2,0,16711.063,440,2817,167.4,0,-35860.265,14513.388018238,0,,
2050-01-12 18:00:00+00:00,119.1515,12438.744,17139.6,0,16711.063,0,1075.633,0,0,-30113.324,14347.009496459,0,,
2050-01-12 19:00:00+00:00,119.14998,9672.5433,14998.8,0,16711.063,0,872.97831,0,0,-25478.632,13947.5017814173,0,,
2050-01-12 20:00:00+00:00,119.14847,7871.1543,13555.2,0,16207.813,0,0,0,0,-21791.318,13099.8679502357,0,,
2050-01-12 21:00:00+00:00,119.14695,7602.4725,13016.4,0,13123.088,0,0,0,0,-18294.397,12582.7993700325,0,,
2050-01-12 22:00:00+00:00,119.14544,7431.4932,13401.6,0,3990.3939,0,0,0,0,-8769.1918,12190.0663426459,0,,
2050-01-12 23:00:00+00:00,119.14392,6454.4686,12430.8,0,0,0,0,0,0,-3681.4751,11234.4359293598,0,,
2050-01-13 00:00:00+00:00,119.1424,6002.5948,11552.4,0,0,0,-2817,0,0,-1540.1336,10304.9079890979,0,,
2050-01-13 01:00:00+00:00,119.1082,5275.9327,11522.4,0,0,0,-2817,-156.87566,0,-591.632,9840.44292037813,0,,
2050-01-13 02:00:00+00:00,119.074,4732.4628,11272.8,0,0,0,-2817,0,0,-128.51028,9597.55018853899,0,,
2050-01-13 03:00:00+00:00,119.0398,3205.8619,9937.2,0,0,0,0,0,0,-27.118429,9676.45546483035,0,,
2050-01-13 04:00:00+00:00,119.0056,2466.9871,7647.6,0,0,0,0,0,0,3943.5713,9895.43749809283,0,,
2050-01-13 05:00:00+00:00,118.97139,1770.857,5958,0,12370.008,0,0,0,0,-7090.6886,10442.5936979701,0,,
2050-01-13 06:00:00+00:00,118.93719,1300.664,4753.2,0,16621.113,0,0,0,0,-8096.5236,11968.2947321136,0,,
2050-01-13 07:00:00+00:00,118.90299,1856.3467,4046.4,5.4048052,16711.063,440,2817,167.4,0,-10455.807,13539.8245900856,0,,
2050-01-13 08:00:00+00:00,118.86879,2766.2008,4112.4,121.60812,16711.063,440,2817,167.4,0,-10906.559,14116.8691541176,0,,
2050-01-13 09:00:00+00:00,118.83459,3431.7988,4328.4,421.57481,16711.063,0,0,0,0,-8988.0176,14096.1465438492,0,,
2050-01-13 10:00:00+00:00,118.80038,6002.5948,4760.4,699.92227,16711.063,0,2140.92,0,0,-14566.29,14289.6238525131,0,,
2050-01-13 11:00:00+00:00,118.76618,9623.6921,5496,686.41026,13433.2,0,0,0,0,-12693.226,14516.3768691593,0,,
2050-01-13 12:00:00+00:00,118.73198,13098.236,7161.6,386.44357,8258.0696,0,0,0,0,-11249.48,14443.0507655397,0,,
2050-01-13 13:00:00+00:00,118.69778,16359.055,10148.4,170.25136,2896.0408,0,0,0,0,-10829.366,14360.5588899015,0,,
2050-01-13 14:00:00+00:00,118.66357,22379.969,14534.4,27.024026,0,0,0,0,0,-10850.106,14174.8525646213,5907.6084,,
2050-01-13 15:00:00+00:00,118.62937,27576.519,19500,0,0,0,0,0,0,-8882.4319,14066.8559643846,17931.687,,
2050-01-13 16:00:00+00:00,118.59517,28236.01,23848.8,0,0,0,0,0,0,-8205.8016,14047.7274164026,21979.284,,
2050-01-13 17:00:00+00:00,118.56097,31044.956,28006.8,0,0,0,0,0,0,-10298.111,14490.6728709093,26197.306,,
2050-01-13 18:00:00+00:00,118.52677,34525.606,31770,0,0,0,0,0,0,-8869.3121,14345.0169412664,36025.688,,
2050-01-13 19:00:00+00:00,118.49256,35643.078,34027.2,0,0,0,0,0,0,-10679.432,13968.8221401113,36917.607,,
2050-01-13 20:00:00+00:00,118.45836,36192.654,34866,0,0,0,0,0,0,-9860.7408,13088.908896676,39832.144,,
2050-01-13 21:00:00+00:00,118.42416,34586.67,34750.8,0,0,0,0,0,0,-6655.5888,12448.5010231201,42537.044,,
2050-01-13 22:00:00+00:00,118.38996,32040.3,33868.8,0,0,0,0,0,0,-67.354319,11939.0041345168,49570.064,,
2050-01-13 23:00:00+00:00,118.35576,30061.825,31378.8,0,0,0,0,0,0,0,11005.690357521,46935.796,,
2050-01-14 00:00:00+00:00,118.32155,28242.117,29348.4,0,0,0,0,0,0,0,10104.4567372596,45069.012,,
2050-01-14 01:00:00+00:00,118.25296,24895.808,26756.4,0,0,0,0,0,0,0,9566.46630940095,39530.168,,
2050-01-14 02:00:00+00:00,118.18437,22141.82,23617.2,0,0,0,0,0,0,0,9337.1229710043,33822.552,,
2050-01-14 03:00:00+00:00,118.11579,19760.322,21878.4,0,0,0,0,0,0,0,9388.53094937218,27290.539,,
2050-01-14 04:00:00+00:00,118.0472,16994.121,21902.4,0,0,0,0,0,0,0,9735.63440844967,23463.419,,
2050-01-14 05:00:00+00:00,117.97861,14288.984,22309.2,0,0,0,0,0,0,0,10378.8318592753,21162.157,,
2050-01-14 06:00:00+00:00,117.91002,11925.806,22251.6,0,0,0,0,0,0,-3587.4843,11864.2832422623,10768.938,,
2050-01-14 07:00:00+00:00,117.84143,9764.1394,22657.2,0,0,0,0,0,0,-8276.6797,13283.9802494941,3062.0797,,
2050-01-14 08:00:00+00:00,117.77284,9293.9463,22627.2,89.179286,0,0,0,0,0,-4844.8984,13891.9094371448,7090.4181,,
2050-01-14 09:00:00+00:00,117.70425,10826.654,22651.2,289.15708,0,0,0,0,0,0,13882.34517222,14353.234,,
2050-01-14 10:00:00+00:00,117.63566,13348.598,24278.4,448.59883,0,0,0,0,0,0,14055.498381654,19000.323,,
2050-01-14 11:00:00+00:00,117.56707,18294.785,27249.6,489.13487,0,0,0,0,0,0,14187.0071512966,27202.874,,
2050-01-14 12:00:00+00:00,117.49848,23992.06,30198,389.14597,0,0,0,0,0,0,14110.2937038495,36027.734,,
2050-01-14 13:00:00+00:00,117.42989,28242.117,32161.2,194.57299,0,0,0,0,0,0,13910.0417075305,42328.965,,
2050-01-14 14:00:00+00:00,117.3613,32052.513,33166.8,27.024026,0,0,0,0,0,-8375.4366,13520.0982755459,38901.366,,
2050-01-14 15:00:00+00:00,117.29272,34244.711,33896.4,0,0,0,0,0,0,-12695.407,13453.9453706199,35320.205,,
2050-01-14 16:00:00+00:00,117.22413,35612.546,33357.6,0,0,0,0,0,0,-13347.531,13589.2399951286,35170.853,,
2050-01-14 17:00:00+00:00,117.15554,36070.526,33567.6,0,0,0,0,0,0,-16999.62,14135.9977020996,33231.239,,
2050-01-14 18:00:00+00:00,117.08695,34898.097,33603.6,0,0,0,0,0,0,-19445.405,14006.0829584788,27884.136,,
2050-01-14 19:00:00+00:00,117.01836,34507.287,34959.6,0,0,0,0,0,0,-17197.605,13466.6977419853,33336.61,,
2050-01-14 20:00:00+00:00,116.94977,34275.243,34635.6,0,0,0,0,0,0,-11893.559,12550.5199396466,37423.481,,
2050-01-14 21:00:00+00:00,116.88118,32321.194,34903.2,0,0,0,0,0,0,-3903.5988,11995.3935189986,46887.864,,
2050-01-14 22:00:00+00:00,116.81259,31631.171,33727.2,0,0,0,0,0,0,0,11693.1225880209,48096.214,,
2050-01-14 23:00:00+00:00,116.744,31570.107,32580,0,0,0,0,0,0,0,10850.2708893018,50596.208,,
2050-01-15 00:00:00+00:00,116.67541,30385.464,32943.6,0,0,0,0,0,0,0,9945.25141417428,51072.238,,
2050-01-15 01:00:00+00:00,116.57728,29640.483,32836.8,0,0,0,0,0,0,0,9441.33371637494,50606.324,,
2050-01-15 02:00:00+00:00,116.47915,28724.523,30838.8,0,0,0,0,0,0,0,9178.11690343823,47903.596,,
2050-01-15 03:00:00+00:00,116.38102,27008.623,29688,0,0,0,0,0,0,0,9229.52488180611,44703.131,,
2050-01-15 04:00:00+00:00,116.28288,24187.465,29259.6,0,0,0,0,0,0,0,9323.1750665233,40685.49,,
2050-01-15 05:00:00+00:00,116.18475,21183.114,27327.6,0,0,0,0,0,0,0,9222.75019415101,32386.929,,
2050-01-15 06:00:00+00:00,116.08662,18508.509,24837.6,0,0,0,0,0,0,-4804.4171,9183.69605797772,21600.555,,
2050-01-15 07:00:00+00:00,115.98849,19265.703,24104.4,0,0,0,0,0,0,-7242.7424,9838.05185414687,20213.534,,
2050-01-15 08:00:00+00:00,115.89035,24248.529,24364.8,118.90571,0,0,0,0,0,-3400.8576,10561.7486072858,29106.304,,
2050-01-15 09:00:00+00:00,115.79222,31551.787,25567.2,297.26429,0,0,0,0,0,0,11107.3107811412,41218.025,,
2050-01-15 10:00:00+00:00,115.69409,33432.56,26230.8,499.94448,0,0,0,0,0,0,11409.1831829481,44241.921,,
2050-01-15 11:00:00+00:00,115.59596,37700.936,26792.4,697.21987,0,0,0,0,0,0,11706.2734704248,49147.323,,
2050-01-15 12:00:00+00:00,115.49782,42085.334,27762,1110.6875,0,0,0,0,0,0,11618.800206805,52965.845,,
2050-01-15 13:00:00+00:00,115.39969,44991.982,28336.8,564.80214,0,0,0,0,0,0,11409.1831829481,58432.759,,
2050-01-15 14:00:00+00:00,115.30156,48020.758,30993.6,140.52494,0,0,0,0,0,-14375.123,10973.8094381736,49788.29,,
2050-01-15 15:00:00+00:00,115.20343,48832.91,32923.2,0,0,0,0,0,0,-20918.031,10920.6081601324,45754.328,,
2050-01-15 16:00:00+00:00,115.10529,48435.993,35410.8,0,0,0,0,0,0,-18769.501,11120.0631343743,49552.209,,
2050-01-15 17:00:00+00:00,115.00716,49077.166,36620.4,0,0,0,0,0,0,-22696.349,11923.0636929754,46215.313,,
2050-01-15 18:00:00+00:00,114.90903,50316.766,38882.4,0,0,0,0,0,0,-24819.94,12082.4682534477,47202.12,,
2050-01-15 19:00:00+00:00,114.8109,51843.367,41482.8,0,0,0,0,0,0,-25509.053,11666.2230566552,49191.435,,
2050-01-15 20:00:00+00:00,114.71276,53156.243,42552,0,0,0,0,0,0,-24127.979,10961.0570849405,55685.436,,
2050-01-15 21:00:00+00:00,114.61463,53308.904,41871.6,0,0,0,0,0,0,-22729.699,10601.9982765747,57597.714,,
2050-01-15 22:00:00+00:00,114.5165,52832.604,41712,0,0,0,0,0,0,-20454.951,10528.6721729551,58051.626,,
2050-01-15 23:00:00+00:00,114.41837,52215.857,41107.2,0,0,0,0,0,0,-15141.255,9843.43175316717,65722.8,,
2050-01-16 00:00:00+00:00,114.32023,51623.536,40304.4,0,0,0,0,0,0,-12454.738,9165.76304311136,65901.515,,
2050-01-16 01:00:00+00:00,114.19733,52869.242,39813.6,0,0,0,0,0,0,-11624.203,8656.66468367879,67618.071,,
2050-01-16 02:00:00+00:00,114.07442,53650.862,39200.4,0,0,0,0,0,0,-12247.666,8460.79632691592,69460.726,,
2050-01-16 03:00:00+00:00,113.95152,53345.542,37812,0,0,0,0,0,0,-16386.786,8427.12210789514,61217.81,,
2050-01-16 04:00:00+00:00,113.82861,51556.366,36285.6,0,0,0,0,0,0,-22285.987,8471.75538047565,53348.604,,
2050-01-16 05:00:00+00:00,113.7057,50310.659,36169.2,0,0,0,0,0,0,-29860.763,8312.94856842884,40927.986,,
2050-01-16 06:00:00+00:00,113.5828,50078.616,36535.2,0,0,0,0,0,0,-33351.55,7984.77440181406,38496.33,,
2050-01-16 07:00:00+00:00,113.45989,49547.359,35343.6,21.619221,0,0,0,0,0,-31439.297,8308.56494700496,38942.379,,
2050-01-16 08:00:00+00:00,113.33699,50048.084,33535.2,675.60065,0,0,0,0,0,-36458.333,8818.26107299534,31640.49,,
2050-01-16 09:00:00+00:00,113.21408,49278.677,33730.8,1734.9425,0,0,0,0,0,-16765.091,9378.56815527652,53323.658,,
2050-01-16 10:00:00+00:00,113.09118,48643.611,33994.8,2894.2732,0,0,0,0,0,-2444.4973,9878.70001634207,68441.463,,
2050-01-16 11:00:00+00:00,112.96827,48435.993,33855.6,3921.1862,0,0,0,0,0,0,10350.537557407,71338.644,,
2050-01-16 12:00:00+00:00,112.84536,48344.397,34210.8,3856.3285,0,0,0,0,0,0,10209.0659936688,71850.941,,
2050-01-16 13:00:00+00:00,112.72246,48063.503,33459.6,2491.6152,0,0,0,0,0,-6574.0717,9823.90469414659,61180.01,,
2050-01-16 14:00:00+00:00,112.59955,47324.628,35541.6,862.06643,0,0,0,0,0,-32012.571,9514.85907551381,37820.646,,
2050-01-16 15:00:00+00:00,112.47665,47275.777,38582.4,5.4048052,0,0,0,0,0,-36458.333,9446.31510435663,33347.7,,
2050-01-16 16:00:00+00:00,112.35374,47971.907,38834.4,0,0,0,0,0,0,-36458.333,9679.84280865795,35720.411,,
2050-01-16 17:00:00+00:00,112.23083,48472.632,37753.2,0,0,0,0,0,0,-36458.333,10949.69950221,31674.812,,
2050-01-16 18:00:00+00:00,112.10793,49156.549,36891.6,0,0,-84.867334,0,0,0,-36458.333,11477.3286430667,32460.556,,
2050-01-16 19:00:00+00:00,111.98502,49553.465,35620.8,0,0,-440,-1833.2835,0,0,-36458.333,11279.0692019404,27892.77,,
2050-01-16 20:00:00+00:00,111.86212,49663.381,35019.6,0,0,-440,0,0,0,-36458.333,10779.7343810842,31504.062,,
2050-01-16 21:00:00+00:00,111.73921,52881.455,33607.2,0,0,-440,-2817,0,0,-36458.333,10583.866006189,29484.5,,
2050-01-16 22:00:00+00:00,111.6163,54811.079,32701.2,0,0,-440,-2817,0,0,-36458.333,10663.1697753867,33505.11,,
2050-01-16 23:00:00+00:00,111.4934,50383.936,31951.2,0,0,-440,-2817,-115.42434,0,-36458.333,10020.9686021573,29637.982,,
2050-01-17 00:00:00+00:00,111.37049,47007.095,30006,0,0,-440,-2817,-167.4,0,-36458.333,9397.0989367007,24708.992,,
2050-01-17 01:00:00+00:00,111.23402,43062.358,27459.6,0,0,-440,-2817,-167.4,0,-36458.333,9007.75327127391,18454.707,,
2050-01-17 02:00:00+00:00,111.09754,36900.997,24517.2,0,0,-440,-2817,-167.4,0,-36458.333,8870.66532895956,9422.4818,,
2050-01-17 03:00:00+00:00,110.96107,28639.033,20775.6,0,0,0,-354.73239,0,0,-36458.333,9031.6639517183,0,,
2050-01-17 04:00:00+00:00,110.82459,22630.332,17631.6,0,7565.3822,0,0,0,0,-36458.333,9368.80463483241,0,,
2050-01-17 05:00:00+00:00,110.68811,18313.104,15276,0,14588.705,0,0,0,0,-36458.333,10040.0971501394,0,,
2050-01-17 06:00:00+00:00,110.55164,14453.857,12988.8,0,16711.063,440,2817,167.4,340,-34320.895,11738.951393717,0,,
2050-01-17 07:00:00+00:00,110.41516,11449.507,10472.4,5.4048052,16711.063,0,0,0,0,-23315.345,13317.4551948633,0,,
2050-01-17 08:00:00+00:00,110.27869,9758.033,8853.6,213.48981,16711.063,440,2817,0,0,-23620.644,13744.6594633478,0,,
2050-01-17 09:00:00+00:00,110.14221,7895.5799,7227.6,991.78176,16711.063,440,2817,167.4,340,-21889.265,13622.1171920723,0,,
2050-01-17 10:00:00+00:00,110.00573,5984.2755,5690.4,1788.9905,16711.063,431.55315,460.27403,0,0,-16607.429,13701.8194904407,0,,
2050-01-17 11:00:00+00:00,109.86926,4427.1426,4813.2,1918.7058,16711.063,0,0,0,0,-13264.74,13778.7321934071,0,,
2050-01-17 12:00:00+00:00,109.73278,3572.2461,4741.2,1624.144,16711.063,0,1757.9256,0,0,-13966.327,13734.4974137329,0,,
2050-01-17 13:00:00+00:00,109.59631,2546.3703,5410.8,1067.449,16711.063,440,2817,159.29947,0,-15124.789,13590.0370172056,0,,
2050-01-17 14:00:00+00:00,109.45983,1612.0906,7387.2,370.22916,16711.063,0,2817,0,0,-15122.266,13428.0421349828,0,,
2050-01-17 15:00:00+00:00,109.32335,1563.2393,10882.8,0,16711.063,440,1259.615,0,0,-16975.659,13424.8540285423,0,,
2050-01-17 16:00:00+00:00,109.18688,1886.8787,14511.6,0,16711.063,0,0,0,0,-18563.344,13491.8039555453,0,,
2050-01-17 17:00:00+00:00,109.0504,2100.6028,16293.6,0,16711.063,0,0,0,0,-19501.13,14322.3017939376,0,,
2050-01-17 18:00:00+00:00,108.91393,2460.8807,17442,0,16711.063,0,0,0,340,-21207.934,14349.201307171,0,,
2050-01-17 19:00:00+00:00,108.77745,2979.925,18134.4,0,16711.063,0,0,0,0,-22511.733,13924.9858896078,0,,
2050-01-17 20:00:00+00:00,108.64098,3614.9909,17967.6,0,16711.063,0,0,0,0,-23986.217,13113.0188326397,0,,
2050-01-17 21:00:00+00:00,108.5045,5074.4214,19023.6,0,16711.063,0,0,0,0,-27575.094,12585.5889473022,0,,
2050-01-17 22:00:00+00:00,108.36802,7529.1957,20623.2,0,16521.996,0,0,0,0,-32641.71,12141.0494486415,0,,
2050-01-17 23:00:00+00:00,108.23155,9880.161,21546,0,11976.909,0,0,0,0,-32549.646,10961.6548514983,0,,
2050-01-18 00:00:00+00:00,108.09507,11626.592,21775.2,0,11233.667,0,0,0,0,-34572.148,10171.4066642626,0,,
